,Unnamed: 0,tweet,tweet_id,author_id,lang,created_at,orig_tweet
0,0,sheldricktrust giraffe elephant lion various wild specie call kenya home swtkws vet ,1438912030996680710,2199855986,en,2021-09-17 17:05:36+00:00,"rt @sheldricktrust: whether it's giraffe, elephant, rhino, lion or any of the various wild species that call kenya home, the swt/kws vet un…"
1,1,debadmj indianappreciate assam cabinet minister meeting decision burn horn store government treasuri,1438911861584453636,44861089,en,2021-09-17 17:04:56+00:00,"rt @deba_dmj: #indianrhino
appreciate assam cabinet ministers meeting's decision to burn 2479 rhino horns stored in the government treasuri…"
2,2, sep world day assam environment forest depament plan burn nearly horn body pa protect specie include ivory primarily seize poacher,1438911733251379201,44861089,en,2021-09-17 17:04:25+00:00,"on sep. 22 - world rhino day - assam's environment and forest department plans to burn nearly 2,500 rhino horns along with body parts of other protected species, including ivory, primarily seized from poachers. https://t.co/lgqe78rqsz"
3,3,female drowns dutch zoo mating accident,1438911712183394305,1250914615,en,2021-09-17 17:04:20+00:00,female rhino drowns at dutch zoo during mating accident  https://t.co/0m6uelrddo
4,4,pranjalkhabri assamupdatesassam govt decides destroy horn store district treasury bid bust ,1438911264743256074,16604514,en,2021-09-17 17:02:33+00:00,"rt @pranjal_khabri: #assamupdates

assam govt decides to destroy 2,479 rhino horns stored in the district treasuries in a bid to bust the m…"
5,5,onlinecrslady today african folklore book internetarchive fabulous tololwa mollel tolmollelthe orphan boyandthe,1438910900195532806,46472617,en,2021-09-17 17:01:06+00:00,"rt @onlinecrslady: today's #african #folklore books @internetarchive are by the fabulous tololwa mollel @tolmollel:
the orphan boy
and
the…"
6,6,maijakarala finally living specie miss decent elasmotherium set late pleistocene ,1438910754342817793,4376929636,en,2021-09-17 17:00:32+00:00,"rt @maijakarala: finally, the living rhino species are here! only missing a decent elasmotherium from a set of all late pleistocene rhinos.…"
7,7,safarikznmark baffle anyone else want horn sat distance watch awe magnificent ,1438909953603952644,872446171939299329,en,2021-09-17 16:57:21+00:00,"rt @safarikznmark: it baffles me that anyone else could want that horn? i have sat, at a distance, just watching in awe these magnificent c…"
8,8,epltofficial double dhamaka pokharas announce southafrican hard hitter richardlevi westindian pacer kesrickwilliams,1438909706236481537,30816393,en,2021-09-17 16:56:22+00:00,rt @eplt20official: double dhamaka - @pokhararhinos announce #southafrican hard hitter  #richardlevi and #westindian pacer #kesrickwilliams…
9,9,africafly wildlife conservation south africa ranch keep poacher away cost airavelbarg,1438909532714020876,135099148,en,2021-09-17 16:55:40+00:00,"rt @africafly1: wildlife conservation: south africa' s rhino ranch keep poachers away, but at a cost https://t.co/uhafow8iy5 @airtravelbarg…"
10,10,cjbroskin bixbymaning add sinoceratops originally design pachysaurus essentially combination jurassic fight club pachy nose horn white body wwdd pachy hence frill hole,1438908035208986626,851719711998042112,en,2021-09-17 16:49:43+00:00,"@cjbroskin @bixbymaning to add to this, the sinoceratops (originally designed as pachyrhinosaurus) is essentially a combination of the jurassic fight club pachy (nose horn and white rhino body) and the wwd3d pachy (hence the frill holes)"
11,11,drowns dutch zoo mating mishap,1438906882282901509,2786541126,en,2021-09-17 16:45:08+00:00,rhino drowns at dutch zoo in mating mishap https://t.co/dm5j7xe3s3
12,12,wiley jbmcgee dcist brandibuchman nationalzoo loath zoo,1438906879455809538,1436538625647267845,en,2021-09-17 16:45:08+00:00,@66wiley @j_b_mcgee @dcist @brandi_buchman @nationalzoo i loath zoos.   https://t.co/vtuhdu7ffl
13,13,allege horn poacher police officer chinese interpreter release bail,1438905221715939328,34908698,en,2021-09-17 16:38:33+00:00,"alleged rhino horn poachers, police officer and chinese interpreter, released on r5 000 to r20 000 bail https://t.co/3tvuyt8knx"
14,14,rameshpandeyifs mother suddenly get alarmed save calf know predator watch viak,1438904349241974789,1397243850846998530,en,2021-09-17 16:35:05+00:00,"rt @rameshpandeyifs: how the mother rhino suddenly gets alarmed to save her calf, knowing that a predator is around. 
a must watch. 
via-@k…"
15,15,female drowns dutch zoo mating accident guardian nigeria news nigeria world news,1438903187164090370,3378656860,en,2021-09-17 16:30:28+00:00,female rhino drowns at dutch zoo during mating accident | the guardian nigeria news - nigeria and world news https://t.co/zkjvuwygja
16,16,wow thats decisive action assam seem get act righthimantabiswa kudos horn ivory animal pa flame assam soon,1438902949481091077,1434170665687392269,en,2021-09-17 16:29:31+00:00,"wow! that's decisive action 👏👏👏
#assam seems to get its act right!
@himantabiswa kudos💐
2,479 rhino horns, ivory, animal parts to go up in flames in assam soon https://t.co/1157sdruzd"
17,17,barcelona city hall secure well life elephant barcelona zoo sign petition cdnchange,1438902247748997127,75126870,en,2021-09-17 16:26:44+00:00,barcelona city hall: secure a better life for the elephants and rhino at barcelona zoo!! - sign the petition! https://t.co/cfybyi61ok via @cdnchange
18,18,himantabiswa weekly assamcabinet take several major decision regard protection reopen class premium ,1438901614345998337,744493426767364096,en,2021-09-17 16:24:13+00:00,"rt @himantabiswa: in the weekly #assamcabinet, we took several major decisions regarding rhino protection, reopening of class x, premium fo…"
19,21,symbiote spidey whoop as mother grave savage thing ive see,1438900433553182728,1367985156460527617,en,2021-09-17 16:19:31+00:00,symbiote spidey whooping rhino’s ass at his mother’s grave has to be one of the most savage things i’ve seen https://t.co/ldkthjhhhq
20,22,barcelona city hall secure well life elephant barcelona zoo sign petition ukchange,1438900254888415238,2823365823,en,2021-09-17 16:18:48+00:00,barcelona city hall: secure a better life for the elephants and rhino at barcelona zoo!! - sign the petition! https://t.co/jxcuvqlkzc via @ukchange
21,23,sheldricktrust black critically endanger animal hunt poach decimate number ,1438898486368522248,400630577,en,2021-09-17 16:11:47+00:00,"rt @sheldricktrust: black rhinos are critically endangered animals. hunting and poaching has decimated their numbers, with only around 5,00…"
22,24,wildaid cathy dreyer first female head ranger kruger national park speaks earn trust black read,1438898476989829121,714959461991866368,en,2021-09-17 16:11:45+00:00,"rt @wildaid: cathy dreyer, the first female head ranger of the kruger national park, speaks about earning the trust of black rhinos by read…"
23,25,scientificerik female cero drown zoo netherlands first date new male go tragically wrong,1438898422505934859,336514044,en,2021-09-17 16:11:32+00:00,rt @scientificerik: 'a female rhinoceros drowned at a zoo in the netherlands after a first date with a new male went tragically wrong...'…
24,26,emsfoundationsa rmmil woh horn seize klia south african stockpile horn,1438897118559670272,16086855,en,2021-09-17 16:06:21+00:00,rt @emsfoundationsa: rm30mil worth of rhino horns seized near klia https://t.co/um3ib5t6mp south african rhino? stockpiled horn?
25,27, men convict french cou traffic horn ivory sirf animalwatch,1438896238242508806,2420370068,en,2021-09-17 16:02:51+00:00,eight men convicted in french court for trafficking rhino horn and ivory https://t.co/fy1ikava9l @rhinosirf @animal_watch
26,28,cawthornfornc believe america first nice democrat dismiss permanently,1438896192893554694,1221937821818114049,en,2021-09-17 16:02:40+00:00,@cawthornfornc i do believe in america first.  but it would be nice if all the democrats and rhinos were dismissed permanently!
27,29,jacanews cop cou interpreter grant bail horn case,1438896013578801156,627336674,en,2021-09-17 16:01:57+00:00,"rt @jacanews: cop, court interpreter granted bail in rhino horn case
https://t.co/mmfonsewzh https://t.co/yzw5mtbxma"
28,30,cop cou interpreter grant bail horn case,1438895746108071942,44596346,en,2021-09-17 16:00:53+00:00,"cop, court interpreter granted bail in rhino horn case
https://t.co/mmfonsewzh https://t.co/yzw5mtbxma"
29,31,ctlmonkton barcelona city hall secure well life elephant barcelona zoo sign petition,1438895213343395843,1026476500244160514,en,2021-09-17 15:58:46+00:00,rt @ctlmonkton: barcelona city hall: secure a better life for the elephants and rhino at barcelona zoo!! - sign the petition! https://t.co/…
30,32, female cero drown zoo netherlands first date new male go tragically wrong,1438895104698245121,1150002117484187649,en,2021-09-17 15:58:20+00:00,"'a female rhinoceros drowned at a zoo in the netherlands after a first date with a new male went tragically wrong...'

https://t.co/bpsfkdbon0"
31,33,cow calf kill poacher,1438893379975213059,822261473661648896,en,2021-09-17 15:51:29+00:00,#rhino  cow and her calf killed by poachers https://t.co/oqo9nk1xzp
32,34,day recap nahlhockey showcase focus ten stood blaine brownbearsnahl mnmagiciansnahl lonestarbrahmas elpasos mnwilderness minotaurohockey nmicewolves nohiowabulls letsgojacks chippewasteel,1438892319839858689,3394617646,en,2021-09-17 15:47:17+00:00,"day 2 recap of @nahlhockey showcase. focusing on ten 2001’s who stood out here in blaine, mn. @brownbearsnahl @mnmagiciansnahl @lonestarbrahmas  @el_paso_rhinos @mnwilderness @minotaurohockey @nmicewolves @northiowabulls @letsgojacks @chippewasteel https://t.co/opk6yhu2nv"
33,35,firozahm bold move send strong message government assam decide destroy nearly horn lie ,1438891051100499975,915603777796792320,en,2021-09-17 15:42:14+00:00,"rt @firozahm: in a bold move to send strong messages across, government of assam has decided to destroy nearly 2500 rhino horns lying in it…"
34,36, week columbus zoo meet adorable baby witness amaze polar bear bih comfo rare bird name marla secret zoo tonight natgeowild,1438888102114861063,264217912,en,2021-09-17 15:30:31+00:00,"this week at the columbus zoo we meet an adorable baby rhino, witness an amazing polar bear birth, and comfort a rare bird named marla. secrets of the zoo tonight at 6pm on @natgeowild!"
35,38,savethe calf mother kill poacher private reserve krugersdorp south africa gauteng ,1438887532834426887,885811180278661120,en,2021-09-17 15:28:15+00:00,"rt @savetherhino: a rhino calf and its mother have been killed by poachers at a private reserve in krugersdorp, in south africa's gauteng p…"
36,39,bobblespeak female drown zoo flee male want mate,1438887330748633088,134971995,en,2021-09-17 15:27:27+00:00,"rt @bobblespeak: ""female rhino drowned in zoo after fleeing from male who wanted to mate"""
37,40, horn ivory animal pa flame assam soon,1438884782017032201,229046312,en,2021-09-17 15:17:19+00:00,"2,479 rhino horns, ivory, animal parts to go up in flames in assam soon https://t.co/72gq4udwmz"
38,41,zyitegadgets drowns dutch zoo mating mishap,1438884091374424077,2543982944,en,2021-09-17 15:14:35+00:00,rt @zyitegadgets: rhino drowns at dutch zoo in mating mishap https://t.co/vzvadvdegp https://t.co/ek2epqrxld
39,43,mkyadava himantabiswa great decision hcm himantabiswa burn horn kept custody forest depament ,1438883951964160005,905344375,en,2021-09-17 15:14:01+00:00,rt @mkyadava: @himantabiswa a great decision of hcm @himantabiswa to burn rhino horns (2479) kept in custody of the forest department in va…
40,44,himantabiswa bold decision take hb sir regard horn future stretegy conservation,1438883899531149321,905344375,en,2021-09-17 15:13:49+00:00,@himantabiswa bold decision taken by #hbs sir regarding rhino horns  future stretegy of conservation
41,47,female drown zoo flee male want mate,1438881479132594180,20415005,en,2021-09-17 15:04:12+00:00,"""female rhino drowned in zoo after fleeing from male who wanted to mate"" https://t.co/3rwuqchkxt"
42,48, knew cat like cat zoo endagered,1438881449361481730,1224244686719614977,en,2021-09-17 15:04:05+00:00,who knew cats and rhinos liked each other? #rhino #cat #zoo #endagered https://t.co/dogl50eo47
43,49,cathy dreyer first female head ranger kruger national park speaks earn trust black reading park hardworking ranger deserve admiration south african mailandguardian,1438881071064563714,43194755,en,2021-09-17 15:02:35+00:00,"cathy dreyer, the first female head ranger of the kruger national park, speaks about earning the trust of black rhinos by reading to them and why the park’s hard-working rangers deserve the admiration of all south africans. @mailandguardian https://t.co/1gh8msvv0h"
44,50,realmattcouch disney celebrates arrival new white calf animal kingdom park,1438880782534291459,1311194239024410624,en,2021-09-17 15:01:26+00:00,rt @realmattcouch: disney celebrates arrival of new white rhino calf at animal kingdom park https://t.co/czihat7kmm
45,51,afp female cero drown zoo netherlands first date new male go tragically wrong zoo say ,1438880410952421379,275942684,en,2021-09-17 14:59:57+00:00,"rt @afp: a female rhinoceros drowned at a zoo in the netherlands after a first date with a new male went tragically wrong, the zoo said on…"
46,52,wildlife conservation south africa ranch keep poacher away cost france ,1438879797711675402,725484710235795456,en,2021-09-17 14:57:31+00:00,"wildlife conservation: south africa’ s rhino ranch keep poachers away, but at a cost • france 24 https://t.co/ty0uzsdipz"
47,53,disney celebrates arrival new white calf animal kingdom park,1438878659901902848,601535938,en,2021-09-17 14:53:00+00:00,disney celebrates arrival of new white rhino calf at animal kingdom park https://t.co/czihat7kmm
48,54,mongabayindia entire exercise send strong signal poachersrather protect horn need protec,1438877970634981381,100745243,en,2021-09-17 14:50:15+00:00,"rt @mongabayindia: 'this entire exercise will send a very strong signal to poachers...rather than protecting rhino horns, we need to protec…"
49,56,biglifeafrica hidden treasure protect chyulus kill kill ranger,1438876765942910982,1367409032,en,2021-09-17 14:45:28+00:00,"rt @biglifeafrica: a hidden treasure: protecting the rhinos of the chyulus 
part 1/3

to kill a rhino, they would have to kill the rangers…"
50,57,today african folklore book internetarchive fabulous tololwa mollel tolmollelthe orphan boyandthe princess lose hairplus blog post link book mollel include lunch elephant supper,1438876502226087939,7044082,en,2021-09-17 14:44:25+00:00,"today's #african #folklore books @internetarchive are by the fabulous tololwa mollel @tolmollel:
the orphan boy
and
the princess who lost her hair
https://t.co/liiskoojri
...plus the blog post has links to other books by mollel, including rhinos for lunch and elephants for supper https://t.co/m8y5v01lds https://t.co/cdhletfaeq"
51,58,savethe science move forward nohern white similar technique use save sumatran javan ,1438876392381366274,705668827,en,2021-09-17 14:43:59+00:00,"rt @savetherhino: as science moves forward for northern white rhinos, can similar techniques be used to save sumatran and javan rhinos? @mo…"
52,59,jamiewoodward juvenile thick hazelcoloured hair horn found next carcass discover midd,1438876115733467137,293596022,en,2021-09-17 14:42:53+00:00,"rt @jamie_woodward_: “the juvenile rhino with thick hazel-coloured hair and the horn, found next to the carcass, was discovered in the midd…"
53,60, hidden treasure protect chyulus kill kill ranger first thought ran mind learn click link bio,1438874297993515011,199882999,en,2021-09-17 14:35:40+00:00,"a hidden treasure: protecting the rhinos of the chyulus 
part 1/3

to kill a rhino, they would have to kill the rangers first. this was the only thought that ran through my mind at 2 am. 

learn more: click on the link in bio https://t.co/2gpixhietk"
54,61,awfofficial fact horn medicinal value make keratin nail hair share widely spre,1438873207935746054,1019944680748978178,en,2021-09-17 14:31:20+00:00,rt @awf_official: fact: #rhino horn has no medicinal value at all - it's made of keratin just like our nails and hair! share widely to spre…
55,62,drowns mating accident dutch zoo dutch deleteboltapp,1438872981883740160,1159420032906145792,en,2021-09-17 14:30:26+00:00,"rhino drowns during mating accident at dutch zoo

#rhino | #dutch | #deleteboltapp 

https://t.co/h5momia2ls"
56,63,applause assam planning destroy nearly seize horn antipoaching messagewildlifecrime tcm notamedicine wohmorealive india,1438872939089309706,85651556,en,2021-09-17 14:30:16+00:00,"👏👏 applause to #assam for planning to destroy nearly 2500 seized #rhino horns in anti-poaching message

#wildlifecrime #tcm #notamedicine #worthmorealive #india 

https://t.co/jttlsf7xo8"
57,64,gentle giant fatu hope save nohern white,1438872381393711108,520967539,en,2021-09-17 14:28:03+00:00,gentle giant fatu is the only hope for saving the northern white rhino https://t.co/4nop9tvgsv
58,65,mothershipsg youth allegedly backflipped spore zoo enclosure face extra charge kill frog,1438871512623161349,152619200,en,2021-09-17 14:24:36+00:00,rt @mothershipsg: youth who allegedly backflipped in s'pore zoo rhino enclosure faces extra charge for killing frog https://t.co/lbylmkorq6…
59,66,sharonhoole hallaboutafrica hct big keep savanna animal never mind white ,1438871205642215430,1463611489,en,2021-09-17 14:23:23+00:00,"rt @sharonhoole: @hallaboutafrica its only 32 hct .. not big where they keeping all 
those savanna animals never mind the 10 white 
rhinos…"
60,68, year celebrate year month september mark world day there well time commit help save threaten extinction,1438870482032463872,113487858,en,2021-09-17 14:20:30+00:00,"this year, we celebrate 11 years of rhino month. september 22 marks world rhino day and there’s no better time to commit to doing our part to help save the rhino from threatened extinction.  https://t.co/q3ucnaxaeu"
61,70,killbyte purcival lizerreal funny story photographer humor,1438867786844016640,41331829,en,2021-09-17 14:09:47+00:00,"rt @killbyte: @purcival @lizerreal funny story… photographer humor

https://t.co/ynsyxeutvn"
62,71,viscontimarina barcelona city hall secure well life elephant barcelona zoo firma petizione,1438867692098932741,469403771,en,2021-09-17 14:09:25+00:00,rt @viscontimarina: barcelona city hall: secure a better life for the elephants and rhino at barcelona zoo!! - firma la petizione! https://…
63,72,barcelona city hall secure well life elephant barcelona zoo firma petizione changeitalia,1438867675644563459,469403771,en,2021-09-17 14:09:21+00:00,barcelona city hall: secure a better life for the elephants and rhino at barcelona zoo!! - firma la petizione! https://t.co/cfeuxcxx9n via @changeitalia
64,73, police official cou interpreter arrest appear palm ridge magistrate cou gauteng friday morning allege involvement illegal dealing horn,1438867343111860224,26718364,en,2021-09-17 14:08:02+00:00,"a police official and a court interpreter were arrested and appeared in the palm ridge magistrates’ court in gauteng on friday morning for the alleged involvement in illegal dealings of 30 rhino horn.

https://t.co/afp6qzn27k"
65,74,good morning yall dream year dude name scrunklo make mega famous fnf mod get big mod base game scrunklo get expose trophy hunt africa year later,1438866954777935879,866762544,en,2021-09-17 14:06:29+00:00,good morning yall i had a dream where 5 years from now a dude named scrunklo made a mega famous fnf mod it got bigger than any other mod and the base game. scrunklo got exposed for trophy hunting rhinos in africa a year or so later.
66,75,wendyleighs dylankng tedcruz unicorn real there proof unicorn there goat born horn instead come head,1438866745125650436,866393110762459136,en,2021-09-17 14:05:39+00:00,@wendyleighs @dylankng @tedcruz unicorns are real and there’s proof. rhinos are unicorns and there’s goats born with one horn instead of two coming out there head.
