,Unnamed: 0,tweet,tweet_id,author_id,lang,created_at,orig_tweet
0,0,hrkbenowen mccahy nothing big believe word come flip flop trey gowdy stand cawthorne,1512918442168438792,1053859315,en,2022-04-09 22:20:39+00:00,@hrkbenowen mccarthy is nothing but  big rhino and how can you believe a word coming from flip flop trey gowdy?  i stand with cawthorne.
1,1,suespurgin southafrica sapoliceservice kzn arrest suspect allegedly link slaughter hlu,1512917873941008390,3426754587,en,2022-04-09 22:18:24+00:00,"rt @suespurgin: #southafrica  @sapoliceservice  #kzn a arrest suspect allegedly linked to the slaughter of more than 70 #rhinos in the 
hlu…"
2,2,recfund great onehorned population kaziranga national park grown fantastic news spe,1512917285106814983,3426754587,en,2022-04-09 22:16:04+00:00,rt @rhinorecfund: the greater one-horned rhino population at kaziranga national park has grown by 200 since 2018 — fantastic news for a spe…
3,3,drwillfowlds least butcher horn kwazulunatal opening month poach ,1512917213434552321,3426754587,en,2022-04-09 22:15:46+00:00,"rt @drwillfowlds: 'at least 75 rhinos have been butchered for their horns in kwazulu-natal in the opening months of 2022.'
#rhinopoaching #…"
4,4,savethe national unicorn day scientifically know cero unicornis think great onehorned woh,1512916459944660992,3426754587,en,2022-04-09 22:12:47+00:00,"rt @savetherhino: it’s national unicorn day! 🦏 🦄
scientifically known as rhinoceros unicornis, we think greater one-horned rhinos are worth…"
5,5,hear impossible chicken nugget dust old bay perfect way adultup youre make yearold admit wild nugget tonight shape bear whale tules,1512915259169939461,19262734,en,2022-04-09 22:08:01+00:00,"hear me out: impossible chicken nuggets with a dusting of old bay — the perfect way to adult-up what you're making for your 5-year-old. (i will admit they were the wild nuggets tonight, shaped like bears, whales, rhinos and turtles)."
6,6,okczoo unicorn day well celebrate favorite unicorn indian ,1512915085005570070,1448113670802837514,en,2022-04-09 22:07:19+00:00,"rt @okczoo: it’s unicorn day so we’ll celebrate with our favorite unicorns, the indian rhinos! https://t.co/4zzhmszoci"
7,7,ufc view pay tonight come watch fight live company girl torrance losangeles southbay redondobeach manhattanbeach longbeach carson hermosabeach gardena palosverdes elsegundo hawthorne sanpedro california lomita ,1512913252774260738,23636928,en,2022-04-09 22:00:02+00:00,"ufc viewing party tonight! come watch the fight live with the company of our rhino girls 😏 
.
.
.
#torrance #losangeles #southbay #redondobeach #manhattanbeach #longbeach #carson #hermosabeach #gardena #palosverdes  #elsegundo #hawthorne #sanpedro #california #lomita #la #or... https://t.co/nmjpkhg1wt"
8,8,cincinnatizoo idea make noisesmaybe need sure wasnt alonehe seem little small companionso still bit young,1512912087214923782,994020688406241281,en,2022-04-09 21:55:24+00:00,"@cincinnatizoo had no idea that rhino's made such noises...maybe he just needed to be sure he wasn't alone...he seems a little smaller than his companion...so he may still be a 
bit young.  🦏"
9,9,vetpaw elephant wildlife specie go extinct time actwere dedicate life protect,1512911744439521285,1097374542379401216,en,2022-04-09 21:54:03+00:00,"rt @vetpaw: elephants, rhinos and other wildlife species are going extinct! now is the time to act✊
-
we’re dedicating our lives to protect…"
10,10,denverzoo happy nationalunicornday know scientific name great onehorned cero unicornis chec,1512910874440175616,3305420634,en,2022-04-09 21:50:35+00:00,rt @denverzoo: happy #nationalunicornday! did you know that the scientific name for greater one-horned rhinos is rhinoceros unicornis? chec…
11,11,potomkine kwazulunatals bad year poach yet getawaymagazine,1512910215884144641,1108372630862786560,en,2022-04-09 21:47:58+00:00,rt @potomkine: 2022 could be kwazulu-natal’s worst year of rhino poaching yet https://t.co/jon0ige68v via @getawaymagazine
12,12,melkatmac poacher kruger park hand year jail sentence,1512909138560372737,1397857559017529344,en,2022-04-09 21:43:41+00:00,rt @melkatmac: rhino poacher in kruger park handed 53 years jail sentence https://t.co/5iavc1q9rg
13,13, late title present pragmatic play nothing old good great driven license btg megawaysTM mechanic inspire african savannah new version let win bet hit lucky combination ,1512907937525600256,84156455,en,2022-04-09 21:38:55+00:00,"https://t.co/xoj1qab8pf the latest title presented by pragmatic play is nothing but old good great rhino driven by licensed btg megaways™ mechanic. inspired by the african savannah, the new version lets you win up to 20,000x bet by hitting lucky combinations across the"
14,14,simonbloch kzn police make first poach link arrest ,1512907732197822468,310444777,en,2022-04-09 21:38:06+00:00,"rt @simonbloch1: kzn police make their first rhino-poaching linked arrest for 2022
https://t.co/ynmwjhzona https://t.co/uy44dfji1s"
15,15,wastedwild beautiful irl tattoo utility congrats,1512907125214773248,1382354697973948418,en,2022-04-09 21:35:41+00:00,rt @wastedwild_: our beautiful 1/1 rhino that has irl tattoo utility 🔥 congrats!
16,16,frackingexpe get apple tea horn pill back room bub,1512907112615194631,913249097578090496,en,2022-04-09 21:35:38+00:00,@frackingexpert get me an apple tea and some rhino horn pills from the back room bub.
17,17,ipbes rare sumatran give bih miscarriage wwf estimate few specie remain world,1512906701372272640,43792125,en,2022-04-09 21:34:00+00:00,"rt @ipbes: rare sumatran rhino gives birth after eight miscarriages 🦏

the @wwf estimates fewer than 80 of the species remain in the world,…"
18,18,anloremi second animal hunt africacan even imagine kill beautiful hang horn wall tick cube act ale show much environment destroyed second,1512906641838116865,1024292579066765312,en,2022-04-09 21:33:46+00:00,"@anloremi every second, more animals are being hunted in africa.
can you even imagine killing a beautiful rhino for hanging its horn on the wall? 🦏
the ticking cube acts as an alert to show us how much our environment is being destroyed in each second.🌱🌍

🟨https://t.co/ha5erzixdl https://t.co/de2w3iljnh"
19,19,notoriouskrm cant believe many people still buy horn basically keratin fingernail cure impotence nonsense,1512906120100257796,1335198008573628416,en,2022-04-09 21:31:42+00:00,@notoriouskrm i can’t believe how many people still buy into this rhino horn (which is basically just keratin like fingernails) = cure for impotence nonsense.
20,20,wsphotography white horn remove day first covid lockdown saw kill poacher decision,1512905701995298822,4734447872,en,2022-04-09 21:30:02+00:00,rt @2wsphotography: a white rhino with horns removed - day one of the first covid lockdown saw 8 rhino killed by poachers and the decision…
21,21,abcchicago lincoln park zoo official announce ricko yearold eastern black cero die friday,1512905309928501249,208174517,en,2022-04-09 21:28:28+00:00,"rt @abc7chicago: lincoln park zoo officials announced ricko, a 25-year-old eastern black rhinoceros, died friday.  https://t.co/qdbqd9z7t5"
22,22,jerroldconnors obsess new baby zoo go see past week,1512903534857146370,1397741301471252481,en,2022-04-09 21:21:25+00:00,@jerroldconnors i'm obsessed with the new baby rhino at our zoo. we went to see him this past week
23,23,planet young bull calf left defenceless mother kill poacher know lay next ,1512903253289312259,277564658,en,2022-04-09 21:20:18+00:00,"rt @planet_rhino: ""the young bull calf was left defenceless after its mother was killed by poachers. not knowing what to do, it lay next to…"
24,24,lincoln park zoo official announce ricko yearold eastern black cero die friday,1512901980519346182,17028405,en,2022-04-09 21:15:15+00:00,"lincoln park zoo officials announced ricko, a 25-year-old eastern black rhinoceros, died friday.  https://t.co/qdbqd9z7t5"
25,25,chrisdysonht mrefinch bad responsible destruction much indonesian rainforest drive orangutan sumatran sumatran elephant sun bear extinction dont fool sustainable palm oil greenwashing,1512901177050083333,1274456634404810755,en,2022-04-09 21:12:03+00:00,"@chrisdysonht @mrefinch bad. responsible for the destruction of much of indonesian rainforests driving the orangutan, sumatran rhino, sumatran elephant and sun bear toward extinction. don't be fooled by sustainable palm oil. it's greenwashing."
26,26,ascoteagle tarastrong againsthunting angelux phaedraxteddy linw ladydobe protectwldlife peteregan animaladvocate animalsst arcrusade hilltopgina liftforever hikingsomwher trocbe louisa exactly simon dont aspire write hemingway instead kill year ago ceainly enormous amount game compare thanks least hunt demise blame hunt loss nohern white ,1512900236368236546,1361142865728954370,en,2022-04-09 21:08:19+00:00,@ascoteagle @tarastrong @againsthunting @angelux1111 @phaedraxteddy @lin11w @ladydobe1 @protect_wldlife @peteregan6 @_animaladvocate @animals1st @arcrusade @hilltopgina @liftforever67 @hiking_somwher @trocbe @louisa1000 exactly simon! why don’t they aspire to write like hemingway instead of kill like him? 75 years ago there was certainly enormous amounts of ‘game’ compared to now. thanks at least in part to over hunting for their demise. we can blame hunting for the loss of northern white rhinos
27,27,lincoln park zoo yearold cero ricko dy acute illness,1512899541392977923,322922063,en,2022-04-09 21:05:33+00:00,"lincoln park zoo's 25-year-old rhinoceros, ricko, dies of acute illness https://t.co/49fzaq2cms"
28,28,africanconserve dramatic moment mother cero go horntohorn aggressive male defend calf,1512894235569438720,992349470,en,2022-04-09 20:44:28+00:00,rt @africanconserve: a dramatic moment a mother #rhinoceros went horn-to-horn with an aggressive male #rhino to defend her calf.  https://t…
29,29,ssemusamu javan rarest sadly survive population indonesia asian also refer armour due skin fold,1512891231210291210,73474634,en,2022-04-09 20:32:32+00:00,"@ssemusamu66 they are javan rhinos, the rarest of them all, and sadly the only surviving population is in indonesia. these asian rhinos are also referred to as ""armoured"" due to those skin folds"
30,30,horni helping roomtoroam auction launch there incredible item grab suppoi,1512889540079501319,489637090,en,2022-04-09 20:25:49+00:00,"rt @horni_rhino: the @helpingrhinos #roomtoroam auction has launched! 🙌there’s some incredible items up for grabs, and with it all supporti…"
31,31,indianapoliszoo course unicorn real curve impressive horn magical propeies pledge ,1512889440938885125,23060110,en,2022-04-09 20:25:25+00:00,"rt @indianapoliszoo: of course unicorns real! 🦏 and they have curves. 

but those impressive horns have no magical properties. so pledge to…"
32,32,ssemusamu anti retweet africa tulina great white black ,1512888967296921603,73474634,en,2022-04-09 20:23:32+00:00,@ssemusamu66 anti it's a retweet. africa tulina great white ne black rhinos.
33,33, least butcher horn kwazulunatal opening month poach kzn,1512888831913070592,869959916,en,2022-04-09 20:23:00+00:00,"'at least 75 rhinos have been butchered for their horns in kwazulu-natal in the opening months of 2022.'
#rhinopoaching #kzn 
https://t.co/2ybggirjhw"
34,34,savethe news repos brilliant news bih sumatra calf sixth sumatran born captiv,1512885987038400517,124434702,en,2022-04-09 20:11:42+00:00,rt @savetherhino: more news reports on the brilliant news of the birth in sumatra. the calf is only the sixth sumatran rhino born in captiv…
35,35,cawthornfornc exactly need stand ,1512883702426075136,1370102208033853444,en,2022-04-09 20:02:37+00:00,@cawthornfornc is exactly who we need to stand up to these rhinos
36,36, time voiced operate talk skeleton robot head make celebrity phone call make shit national television,1512883162048737285,19264394,en,2022-04-09 20:00:28+00:00,that time i voiced and operated a talking skeleton robot and rhino head and made celebrity phone calls while making shit up on national television. https://t.co/3ljfal1wpw
37,37,afraidmonsters anthromorphic people dimension use horn thing time ,1512881283944361992,1250866248600207360,en,2022-04-09 19:53:00+00:00,"rt @afraidmonsters: if rhinos were anthromorphic people in another dimension, they could just use their horns for things all the time and h…"
38,38, anthromorphic people dimension use horn thing time honestly thatd awesome didnt evolve horn humanlike,1512880179387015168,1250866248600207360,en,2022-04-09 19:48:37+00:00,"if rhinos were anthromorphic people in another dimension, they could just use their horns for things all the time and honestly that’d be awesome. if they didn’t evolve for their horn to not be there when human-like."
39,39,fourpawsint delivery mainly contains special wild animal food elephant giraffe hippo bird also dry hay ,1512879737315672073,2752659114,en,2022-04-09 19:46:51+00:00,"rt @fourpawsint: the delivery mainly contains special wild animal food for elephants, giraffes, hippos, rhinos, birds, but also dry hay, an…"
40,40,aplibey fat horn good prefer call white trash unicorn way far well democrat run something democrat implement dem policy,1512878853202526219,1508780552064843783,en,2022-04-09 19:43:21+00:00,"@ap4liberty if it is fat with a horn,  good rhino.. i prefer to call them white trash unicorn.  either way far better than democrats that run as something other than democrats and then implement dem policy"
41,41, lincoln park zoo die chicagonews breakingnews news,1512878149083705348,26350330,en,2022-04-09 19:40:33+00:00,a lincoln park zoo rhino has died https://t.co/fobzkubywy #chicagonews #breakingnews #news
42,42,sally male nohern white left planet dedicate caretaker last remain female fatu ,1512875857873879048,934521912763539457,en,2022-04-09 19:31:27+00:00,"rt @sally33755: with no male northern white rhinos left on the planet,  the dedicated caretakers of the last two remaining females, fatu an…"
